loan_id,customer_id,loan_type,age,gender,employment_type,annual_income,credit_score,loan_amount,outstanding_amount,interest_rate,loan_term,region,application_date,disbursement_date,last_payment_date,monthly_installment,total_payments,missed_payments,dpd,previous_dpd,collateral_value,loan_status
LN005655,CUST003076,Home,22,Female,Self-Employed,406323,745,1967628,1331501.99,7.91,36,North,2025-11-14,2025-12-07,2026-04-19,54656.33,35,1,0,10,1581340,Active
LN005656,CUST003907,Personal,52,Female,Business Owner,400300,504,73279,40020.57,13.19,72,East,2025-11-14,2025-12-08,2026-07-28,1017.76,71,1,0,0,2482713,Active
LN005657,CUST000290,Education,63,Male,Self-Employed,2627881,512,1267735,1022614.71,12.31,12,South,2025-11-15,2025-11-16,2026-02-23,105644.58,10,2,0,60,1280505,Active
LN005658,CUST002481,Education,23,Male,Self-Employed,2521657,554,1583449,709611.38,14.93,72,North,2025-11-15,2025-11-17,2026-02-08,21992.35,71,1,30,0,1215789,Delinquent
LN005659,CUST006615,Business,61,Male,Salaried,2614594,785,670509,237927.29,12.97,84,South,2025-11-15,2025-12-14,2026-01-27,7982.25,82,2,0,0,1449645,Active
LN005660,CUST003253,Auto,28,Male,Business Owner,2255584,601,1665620,745759.23,11.36,24,Central,2025-11-15,2025-12-11,2026-04-24,69400.83,24,0,10,30,906183,Active
LN005661,CUST007416,Auto,46,Female,Self-Employed,370938,838,88411,19488.64,7.05,12,East,2025-11-16,2025-11-26,2026-06-19,7367.58,11,1,0,0,329055,Active
LN005662,CUST006772,Personal,52,Female,Business Owner,1244622,713,1437051,937694.11,12.15,60,West,2025-11-16,2025-11-22,2027-02-12,23950.85,58,2,15,0,2028309,Active
LN005663,CUST000279,Home,31,Female,Business Owner,1048951,612,1449404,744019.83,8.33,84,North,2025-11-16,2025-12-06,2026-04-17,17254.81,83,1,0,0,1301295,Active
LN005664,CUST002925,Personal,21,Female,Self-Employed,1361283,837,2405548,2214126.85,17.14,72,West,2025-11-16,2025-11-27,2027-07-04,33410.39,72,0,0,0,2941727,Active
LN005665,CUST000581,Education,35,Male,Self-Employed,2308742,589,2187177,1425000.21,17.14,84,North,2025-11-17,2025-12-04,2027-09-03,26037.82,81,3,10,0,292081,Active
LN005666,CUST004959,Home,24,Male,Salaried,1488558,770,1649260,1088914.66,15.84,84,South,2025-11-17,2025-12-07,2027-09-17,19634.05,81,3,5,30,2160995,Active
LN005667,CUST000254,Personal,24,Female,Salaried,1346563,746,280861,189481.71,8.74,60,West,2025-11-17,2025-12-13,2026-12-14,4681.02,58,2,5,0,511925,Active
LN005668,CUST004277,Business,48,Male,Salaried,2941181,529,1419379,294861.12,8.62,36,East,2025-11-17,2025-12-10,2027-04-27,39427.19,35,1,90,0,649426,Default
LN005669,CUST007998,Education,30,Female,Self-Employed,1923926,527,233586,204010.89,13.2,84,North,2025-11-18,2025-11-26,2026-02-27,2780.79,83,1,0,0,355898,Active
LN005670,CUST004777,Auto,31,Female,Salaried,1003205,567,1701056,753518.71,15.0,60,West,2025-11-18,2025-12-06,2027-02-14,28350.93,60,0,60,90,260857,Delinquent
LN005671,CUST000825,Personal,43,Female,Business Owner,2050656,642,604247,191817.97,16.95,72,North,2025-11-18,2025-12-12,2026-07-18,8392.32,71,1,0,0,1159696,Active
LN005672,CUST007677,Education,23,Male,Salaried,2629448,533,1031060,136055.25,16.83,72,Central,2025-11-18,2025-11-27,2027-08-20,14320.28,70,2,90,30,2889156,Default
LN005673,CUST003833,Education,59,Female,Salaried,734155,726,773087,550957.89,8.71,72,Central,2025-11-19,2025-11-21,2027-06-20,10737.32,72,0,5,0,1553891,Active
LN005674,CUST000700,Auto,59,Male,Salaried,2798641,702,244615,155773.12,17.95,60,West,2025-11-19,2025-12-10,2027-08-20,4076.92,56,4,0,0,1310885,Active
LN005675,CUST006710,Auto,37,Female,Business Owner,1870882,560,2337144,965441.49,8.72,36,Central,2025-11-19,2025-11-24,2026-08-12,64920.67,35,1,60,0,708954,Delinquent
LN005676,CUST005446,Auto,42,Male,Business Owner,1202590,690,679836,268438.57,16.24,24,East,2025-11-19,2025-12-14,2027-01-06,28326.5,22,2,10,0,1478533,Active
LN005677,CUST001381,Personal,47,Male,Self-Employed,1946610,501,1273031,761260.34,13.46,60,West,2025-11-20,2025-12-02,2026-03-11,21217.18,60,0,0,0,383988,Active
LN005678,CUST003897,Auto,36,Female,Salaried,287843,617,235926,39504.04,14.46,48,South,2025-11-20,2025-12-15,2026-05-03,4915.12,46,2,0,60,516232,Active
LN005679,CUST001674,Business,36,Female,Business Owner,1630156,807,212128,193016.85,13.64,24,West,2025-11-20,2025-12-11,2026-12-18,8838.67,22,2,10,90,1497153,Active
LN005680,CUST002728,Education,60,Male,Business Owner,2341780,551,1473865,465587.19,16.57,24,South,2025-11-20,2025-12-04,2027-07-17,61411.04,23,1,0,90,282515,Active
LN005681,CUST006535,Auto,23,Male,Business Owner,999137,514,105403,39540.64,14.01,72,Central,2025-11-21,2025-11-30,2027-05-02,1463.93,71,1,0,0,2432130,Active
LN005682,CUST005735,Education,53,Male,Self-Employed,887146,783,1072558,425939.2,16.34,36,West,2025-11-21,2025-12-02,2026-04-03,29793.28,36,0,0,0,509921,Active
LN005683,CUST006054,Home,62,Female,Self-Employed,657599,595,410958,329993.23,8.7,12,East,2025-11-21,2025-11-30,2027-01-28,34246.5,11,1,0,0,2643516,Active
LN005684,CUST003157,Home,22,Female,Self-Employed,2755547,597,2346128,350758.18,16.53,72,Central,2025-11-21,2025-12-09,2026-11-08,32585.11,71,1,0,0,2819677,Active
LN005685,CUST003389,Auto,59,Male,Salaried,630638,554,772395,384483.06,17.92,72,Central,2025-11-22,2025-12-15,2027-01-23,10727.71,72,0,30,0,404706,Delinquent
LN005686,CUST004308,Education,47,Male,Business Owner,1851618,777,2055806,1609473.97,14.28,60,Central,2025-11-22,2025-12-14,2027-04-10,34263.43,59,1,0,0,314475,Active
LN005687,CUST005635,Home,35,Male,Self-Employed,2341389,744,942254,776747.21,17.74,60,South,2025-11-22,2025-11-30,2026-01-17,15704.23,58,2,5,0,1791420,Active
LN005688,CUST000384,Auto,27,Female,Self-Employed,1076241,827,1525415,939543.62,9.42,12,South,2025-11-22,2025-12-08,2026-08-15,127117.92,11,1,0,60,2105856,Active
LN005689,CUST005811,Education,62,Female,Business Owner,1105810,537,2101316,855033.54,16.12,60,East,2025-11-23,2025-11-27,2026-10-08,35021.93,60,0,10,10,704413,Active
LN005690,CUST000342,Auto,29,Male,Business Owner,1278368,619,1058202,693034.37,8.86,48,South,2025-11-23,2025-12-20,2026-12-14,22045.88,47,1,0,10,1930386,Active
LN005691,CUST005935,Education,61,Male,Salaried,2668706,757,2294969,744704.07,12.68,12,North,2025-11-23,2025-12-12,2026-06-18,191247.42,12,0,0,0,2667130,Active
LN005692,CUST001988,Home,26,Female,Salaried,2116051,639,2435544,538960.58,14.3,36,North,2025-11-23,2025-12-11,2026-10-11,67654.0,35,1,0,0,2737628,Active
LN005693,CUST004060,Auto,32,Female,Salaried,2022492,682,1555501,458129.36,14.26,12,West,2025-11-24,2025-12-15,2026-12-20,129625.08,12,0,0,0,1057081,Active
LN005694,CUST004940,Home,50,Male,Self-Employed,263871,712,407067,288942.18,14.38,24,Central,2025-11-24,2025-12-16,2027-09-08,16961.12,24,0,0,0,1641305,Active
LN005695,CUST003110,Auto,40,Male,Self-Employed,442759,625,1178885,947018.5,10.53,36,North,2025-11-24,2025-12-10,2026-01-14,32746.81,35,1,0,90,1898390,Active
LN005696,CUST004083,Personal,40,Male,Business Owner,982032,639,2276623,773926.0,17.71,24,South,2025-11-24,2025-12-23,2027-08-01,94859.29,24,0,10,0,322134,Active
LN005697,CUST005631,Home,47,Female,Salaried,1095808,608,733983,604446.78,7.07,36,East,2025-11-25,2025-11-28,2027-07-24,20388.42,35,1,0,0,2872036,Active
LN005698,CUST004516,Home,40,Male,Business Owner,1701989,508,757845,492531.18,13.83,12,South,2025-11-25,2025-12-18,2026-02-04,63153.75,12,0,30,0,2662811,Delinquent
LN005699,CUST002799,Business,27,Male,Salaried,715504,531,103548,41256.75,16.53,84,Central,2025-11-25,2025-12-01,2027-06-24,1232.71,84,0,30,60,852354,Delinquent
LN005700,CUST003241,Home,60,Male,Salaried,211899,734,855412,796352.5,16.8,24,Central,2025-11-25,2025-11-29,2026-12-03,35642.17,22,2,0,0,898322,Active
LN005701,CUST001989,Education,60,Female,Salaried,2198324,572,1398578,314293.92,14.92,36,North,2025-11-26,2025-11-30,2026-02-15,38849.39,35,1,0,90,1124119,Active
LN005702,CUST006029,Auto,50,Female,Salaried,1232029,635,1308475,1026080.61,13.32,84,North,2025-11-26,2025-11-27,2026-02-06,15577.08,83,1,0,0,2138458,Active
LN005703,CUST003415,Personal,28,Female,Business Owner,1313755,753,2271913,1491174.08,12.03,60,South,2025-11-26,2025-12-07,2027-04-13,37865.22,60,0,0,30,1122768,Active
LN005704,CUST001850,Education,22,Male,Business Owner,2320736,615,1622240,1496386.78,11.94,24,West,2025-11-26,2025-12-13,2027-01-26,67593.33,24,0,60,0,2532561,Delinquent
LN005705,CUST000306,Education,34,Female,Self-Employed,2854423,655,1021365,827850.57,11.68,48,South,2025-11-27,2025-12-14,2026-03-24,21278.44,48,0,30,0,586812,Delinquent
LN005706,CUST003614,Education,30,Female,Salaried,1769237,581,643816,313694.62,14.7,36,North,2025-11-27,2025-12-13,2027-01-25,17883.78,35,1,90,0,2223957,Default
LN005707,CUST002750,Education,38,Female,Business Owner,1100428,606,845514,681691.02,15.04,72,West,2025-11-27,2025-12-22,2026-09-17,11743.25,72,0,0,0,783922,Active
LN005708,CUST004965,Personal,38,Female,Salaried,1485607,728,564886,56786.05,12.66,84,West,2025-11-27,2025-12-09,2026-05-14,6724.83,84,0,5,0,2002416,Active
LN005709,CUST006681,Business,36,Female,Salaried,1453229,791,139966,19953.9,15.15,72,North,2025-11-28,2025-11-30,2027-06-30,1943.97,71,1,0,0,1615148,Active
LN005710,CUST001136,Home,25,Male,Self-Employed,788934,616,1193666,622402.02,12.81,72,South,2025-11-28,2025-12-07,2027-02-03,16578.69,68,4,5,0,417985,Active
LN005711,CUST005531,Education,51,Male,Self-Employed,1397859,787,1853920,1231209.89,8.07,72,East,2025-11-28,2025-12-21,2026-07-09,25748.89,71,1,15,0,2001922,Active
LN005712,CUST000206,Home,57,Male,Business Owner,1272732,712,663560,97118.03,16.37,60,North,2025-11-28,2025-12-20,2026-02-03,11059.33,60,0,0,90,1267924,Active
LN005713,CUST007353,Home,40,Male,Business Owner,355033,666,1947432,1474624.08,16.58,60,South,2025-11-29,2025-12-15,2026-12-08,32457.2,60,0,0,0,655908,Active
LN005714,CUST007550,Education,43,Male,Self-Employed,1471262,548,181320,131634.05,9.93,72,East,2025-11-29,2025-12-17,2026-03-05,2518.33,70,2,0,0,1016074,Active
LN005715,CUST004592,Business,52,Female,Business Owner,934406,720,1742322,343500.63,15.65,72,Central,2025-11-29,2025-12-09,2026-07-30,24198.92,68,4,0,0,2220794,Active
LN005716,CUST003451,Home,62,Female,Business Owner,1278096,778,247296,122887.49,12.62,12,Central,2025-11-29,2025-12-05,2027-03-09,20608.0,10,2,15,30,2172544,Active
LN005717,CUST007215,Auto,37,Male,Self-Employed,2388016,788,2138927,948104.64,8.36,84,Central,2025-11-30,2025-12-09,2027-10-24,25463.42,83,1,10,0,60155,Active
LN005718,CUST006006,Home,33,Female,Salaried,1928761,678,814133,425580.71,11.38,72,East,2025-11-30,2025-12-11,2027-06-10,11307.4,72,0,0,30,2135186,Active
LN005719,CUST003812,Education,33,Male,Salaried,2934993,670,2099699,359766.45,7.84,72,West,2025-11-30,2025-12-01,2027-09-27,29162.49,69,3,30,0,946004,Delinquent
LN005720,CUST003623,Personal,37,Male,Self-Employed,1452456,503,594487,181146.53,15.65,12,Central,2025-11-30,2025-12-21,2027-04-03,49540.58,12,0,15,0,1184819,Active
LN005721,CUST003600,Home,35,Female,Salaried,2791492,835,2360843,2239115.98,9.16,84,Central,2025-12-01,2025-12-18,2026-06-01,28105.27,83,1,120,0,1286427,Default
LN005722,CUST002552,Business,46,Male,Salaried,2203584,694,951705,595937.69,8.81,72,West,2025-12-01,2025-12-03,2026-09-04,13218.12,69,3,10,10,1630314,Active
LN005723,CUST005142,Auto,64,Female,Self-Employed,1812102,757,725115,473527.88,9.29,72,East,2025-12-01,2025-12-12,2026-03-05,10071.04,72,0,15,10,1660196,Active
LN005724,CUST004309,Auto,48,Male,Business Owner,2257081,544,2413680,1457267.09,9.49,24,East,2025-12-01,2025-12-19,2026-01-22,100570.0,24,0,30,90,2475323,Delinquent
LN005725,CUST000310,Personal,62,Female,Self-Employed,2155297,843,1951995,1414271.74,14.41,24,West,2025-12-02,2025-12-25,2026-07-14,81333.12,23,1,90,0,815872,Default
LN005726,CUST002709,Personal,50,Female,Self-Employed,1892418,707,167193,127702.8,14.02,48,North,2025-12-02,2025-12-08,2026-09-25,3483.19,47,1,0,30,1042175,Active
LN005727,CUST001992,Home,63,Female,Salaried,2081891,614,1472891,161474.03,8.42,60,West,2025-12-02,2025-12-29,2026-03-24,24548.18,58,2,10,30,1361706,Active
LN005728,CUST006897,Education,55,Female,Self-Employed,1752290,629,2063234,943644.16,14.97,36,South,2025-12-02,2025-12-10,2026-06-04,57312.06,36,0,0,0,1888438,Active
LN005729,CUST000272,Business,42,Female,Salaried,2065650,659,329650,304841.16,10.84,48,South,2025-12-03,2025-12-04,2027-01-14,6867.71,47,1,0,0,1208426,Active
LN005730,CUST003643,Auto,30,Female,Self-Employed,2369208,500,1435430,941927.96,12.03,84,North,2025-12-03,2025-12-25,2027-01-11,17088.45,84,0,0,0,1067515,Active
LN005731,CUST004087,Personal,31,Male,Business Owner,1161550,773,1094102,937799.04,8.37,72,North,2025-12-03,2025-12-29,2026-12-29,15195.86,70,2,0,0,953583,Active
LN005732,CUST001823,Business,58,Male,Salaried,1756355,659,1352984,571322.36,14.79,84,South,2025-12-03,2025-12-31,2026-03-21,16106.95,83,1,30,0,1573211,Delinquent
LN005733,CUST007082,Education,53,Female,Self-Employed,677879,764,448639,87632.67,11.14,48,West,2025-12-04,2025-12-19,2026-01-24,9346.65,45,3,0,0,131591,Active
LN005734,CUST003274,Auto,26,Female,Salaried,1515296,810,846273,207348.04,13.95,84,East,2025-12-04,2025-12-06,2026-01-20,10074.68,84,0,120,0,1421526,Default
LN005735,CUST006176,Auto,57,Male,Self-Employed,2165957,822,2399806,933382.3,11.7,48,South,2025-12-04,2025-12-13,2027-07-07,49995.96,47,1,90,30,855128,Default
LN005736,CUST004539,Education,27,Male,Self-Employed,2585648,747,138915,126108.53,7.54,84,West,2025-12-04,2025-12-13,2027-08-08,1653.75,83,1,0,90,760479,Active
LN005737,CUST006306,Auto,64,Male,Self-Employed,1572644,523,1771902,1636885.54,14.74,72,South,2025-12-05,2026-01-02,2027-11-16,24609.75,72,0,15,0,1734032,Active
LN005738,CUST006911,Education,32,Male,Salaried,1952342,766,269161,224070.41,13.08,36,East,2025-12-05,2025-12-13,2027-01-06,7476.69,35,1,0,0,1596785,Active
LN005739,CUST004350,Auto,27,Male,Salaried,1116395,655,2360059,1359425.45,11.78,84,South,2025-12-05,2025-12-12,2026-10-10,28095.94,84,0,0,30,2889829,Active
LN005740,CUST000521,Home,22,Female,Business Owner,1304128,771,974288,562572.58,9.22,72,South,2025-12-05,2025-12-20,2027-02-14,13531.78,70,2,15,0,2080551,Active
LN005741,CUST000977,Education,21,Male,Business Owner,2968056,592,1705952,1381306.61,13.87,48,East,2025-12-06,2025-12-18,2027-02-17,35540.67,47,1,0,0,2696107,Active
LN005742,CUST003723,Business,43,Male,Business Owner,694616,511,1631200,241817.63,10.03,12,Central,2025-12-06,2025-12-14,2027-11-12,135933.33,12,0,60,0,1276273,Delinquent
LN005743,CUST003552,Home,45,Male,Business Owner,945470,737,2000667,916502.57,11.72,12,South,2025-12-06,2025-12-16,2026-12-03,166722.25,11,1,60,30,864165,Delinquent
LN005744,CUST004106,Business,38,Female,Self-Employed,1606945,620,450398,284844.9,7.62,12,South,2025-12-06,2025-12-24,2027-05-17,37533.17,11,1,90,0,448349,Default
LN005745,CUST002774,Auto,64,Male,Salaried,498641,589,193488,35101.71,15.54,48,South,2025-12-07,2026-01-02,2026-04-16,4031.0,45,3,10,0,2665303,Active
LN005746,CUST002553,Business,27,Male,Self-Employed,1596968,574,2200457,381490.28,7.99,48,North,2025-12-07,2025-12-20,2026-07-01,45842.85,47,1,0,0,1301569,Active
LN005747,CUST002833,Home,23,Female,Salaried,1118991,821,1405829,417830.9,16.8,60,North,2025-12-07,2025-12-26,2026-09-02,23430.48,60,0,5,90,664550,Active
LN005748,CUST003908,Education,49,Female,Salaried,436829,530,2421133,1445419.12,16.54,84,East,2025-12-07,2025-12-25,2026-01-28,28823.01,83,1,0,90,1306297,Active
LN005749,CUST005680,Personal,30,Male,Self-Employed,618205,694,2212897,1796909.42,17.68,24,West,2025-12-08,2025-12-18,2027-07-06,92204.04,23,1,10,0,1628424,Active
LN005750,CUST006580,Business,63,Female,Self-Employed,281491,588,660545,403718.06,16.99,60,North,2025-12-08,2025-12-28,2026-04-19,11009.08,59,1,0,30,346839,Active
LN005751,CUST005231,Personal,25,Male,Salaried,2950126,597,122062,81113.42,17.69,72,East,2025-12-08,2025-12-16,2027-06-02,1695.31,71,1,120,0,945943,Default
LN005752,CUST000153,Business,54,Male,Business Owner,1078997,628,192545,71658.51,16.76,12,North,2025-12-08,2025-12-18,2026-12-27,16045.42,12,0,0,30,1089998,Active
LN005753,CUST005755,Business,28,Female,Business Owner,240105,794,1587094,705992.45,8.24,84,West,2025-12-09,2026-01-05,2027-01-20,18893.98,84,0,5,30,1893874,Active
LN005754,CUST002965,Education,34,Male,Salaried,246369,594,1970448,1513571.24,11.81,24,North,2025-12-09,2026-01-07,2026-11-13,82102.0,22,2,0,0,2235899,Active
LN005755,CUST002917,Auto,60,Female,Self-Employed,1255678,663,401387,306494.03,7.84,60,Central,2025-12-09,2026-01-01,2026-11-06,6689.78,60,0,30,0,1509838,Delinquent
LN005756,CUST007270,Home,26,Female,Self-Employed,2101553,729,86217,81157.77,13.0,36,West,2025-12-09,2025-12-29,2027-04-26,2394.92,36,0,5,30,1626919,Active
LN005757,CUST002801,Home,21,Female,Salaried,2711134,639,707491,74942.06,12.83,36,West,2025-12-10,2025-12-16,2027-09-04,19652.53,36,0,5,0,1034923,Active
LN005758,CUST005953,Home,53,Female,Self-Employed,1574514,816,895224,630413.22,17.14,36,North,2025-12-10,2025-12-27,2026-10-26,24867.33,36,0,15,0,2657942,Active
LN005759,CUST005311,Auto,60,Male,Salaried,1075057,827,645951,598275.81,17.67,12,North,2025-12-10,2025-12-25,2026-08-12,53829.25,11,1,0,10,566737,Active
LN005760,CUST001753,Personal,31,Male,Salaried,667725,608,1589001,1390966.1,9.86,24,South,2025-12-10,2026-01-07,2026-04-06,66208.38,24,0,0,0,2053384,Active
LN005761,CUST002611,Home,44,Male,Salaried,203079,513,125686,51562.99,13.41,12,South,2025-12-11,2025-12-25,2027-02-20,10473.83,10,2,0,60,2059177,Active
LN005762,CUST003876,Personal,30,Female,Self-Employed,1990308,660,417392,209816.69,12.11,84,West,2025-12-11,2025-12-14,2027-03-23,4968.95,84,0,0,90,888021,Active
LN005763,CUST001105,Auto,64,Male,Business Owner,1578442,631,2097161,1059409.47,13.01,36,South,2025-12-11,2026-01-02,2026-04-24,58254.47,36,0,0,60,2925601,Active
LN005764,CUST002537,Auto,43,Female,Salaried,713534,612,793583,497728.97,12.85,48,South,2025-12-11,2026-01-01,2026-03-24,16532.98,46,2,0,0,1761373,Active
LN005765,CUST004991,Education,36,Male,Self-Employed,2016092,785,831295,358728.5,17.06,12,South,2025-12-12,2025-12-30,2026-12-19,69274.58,12,0,0,0,1906514,Active
LN005766,CUST005208,Home,57,Female,Business Owner,733686,839,138625,29565.23,16.86,24,Central,2025-12-12,2025-12-21,2026-07-27,5776.04,22,2,0,10,2863835,Active
LN005767,CUST007362,Education,36,Male,Salaried,1384166,593,2050076,1671354.89,8.35,12,South,2025-12-12,2026-01-02,2027-05-23,170839.67,10,2,10,0,2443419,Active
LN005768,CUST004200,Home,64,Male,Business Owner,460927,846,191826,111942.89,10.8,24,South,2025-12-12,2025-12-17,2026-11-08,7992.75,21,3,0,30,678050,Active
LN005769,CUST003855,Auto,51,Female,Self-Employed,2220370,588,955884,872671.1,15.28,72,Central,2025-12-13,2025-12-21,2027-08-16,13276.17,72,0,60,0,1080821,Delinquent
LN005770,CUST007264,Auto,26,Male,Business Owner,1022654,809,670272,219668.48,14.52,48,North,2025-12-13,2025-12-14,2027-11-12,13964.0,46,2,0,0,1644234,Active
LN005771,CUST003495,Business,50,Female,Business Owner,1254658,633,1340749,799637.07,13.94,60,West,2025-12-13,2025-12-28,2026-07-26,22345.82,58,2,0,0,2647063,Active
LN005772,CUST001915,Business,57,Female,Self-Employed,1766945,760,667579,119055.67,17.93,24,East,2025-12-13,2025-12-24,2026-02-25,27815.79,22,2,0,0,1735700,Active
LN005773,CUST007366,Auto,21,Male,Salaried,2794021,705,2464643,693935.02,10.71,24,North,2025-12-14,2025-12-29,2026-06-26,102693.46,23,1,0,10,564813,Active
LN005774,CUST003073,Auto,62,Male,Self-Employed,2658450,806,1489072,1064011.54,12.67,36,Central,2025-12-14,2026-01-06,2026-06-08,41363.11,34,2,30,10,2165914,Delinquent
LN005775,CUST001007,Personal,45,Male,Self-Employed,1926047,533,91171,55359.85,17.77,84,Central,2025-12-14,2026-01-11,2026-05-03,1085.37,84,0,5,0,1128364,Active
LN005776,CUST000407,Personal,41,Female,Salaried,1431474,668,910065,850741.14,14.65,36,West,2025-12-14,2026-01-01,2027-05-21,25279.58,36,0,30,30,596012,Delinquent
LN005777,CUST005498,Education,55,Female,Salaried,1039014,844,1735455,689999.67,14.14,48,South,2025-12-15,2025-12-22,2026-02-27,36155.31,47,1,90,0,256676,Default
LN005778,CUST000167,Business,58,Female,Self-Employed,2501300,645,447286,244883.26,8.7,84,East,2025-12-15,2025-12-20,2027-02-09,5324.83,83,1,5,90,1194161,Active
LN005779,CUST000509,Business,25,Female,Salaried,219533,519,1617451,1535847.81,9.71,72,East,2025-12-15,2026-01-04,2027-04-15,22464.6,71,1,0,30,1184122,Active
LN005780,CUST001662,Auto,32,Female,Salaried,2999942,606,2222143,298868.63,11.15,72,East,2025-12-15,2026-01-05,2027-04-11,30863.1,71,1,0,10,550897,Active
LN005781,CUST006457,Auto,25,Female,Self-Employed,1120851,635,921825,566647.08,12.11,84,North,2025-12-16,2026-01-06,2027-03-21,10974.11,84,0,10,0,959498,Active
